Title,Game,player1,player2
Tuesday Trials 143 SF6 Grand Final - Black Ice (Lily) vs Mangocopter (Ryu),Street Fighter 6,Black Ice,Mangocopter
Tuesday Trials 143 SF6 Losers Final - Black Ice (Lily) vs GalaxyBrAn (Blanka),Street Fighter 6,Black Ice,GalaxyBrAn
Tuesday Trials 143 SF6 Losers Semis - Black Ice (Lily) vs Joe_Yeet (Marisa),Street Fighter 6,Black Ice,Joe_Yeet
Tuesday Trials 143 SF6 Winners Final - Mangocopter (Ryu) vs GalaxyBrAn (Blanka),Street Fighter 6,Mangocopter,GalaxyBrAn
"Tuesday Trials 143 SSBU Winners Quarters - XYK (Samus, Sonic) vs Lombardi (Falco)",Ultimate,XYK,Lombardi
Tuesday Trials 143 SSBU Winners R2 - 2 (Sheik) vs Ikemefuna (Chrom),Ultimate,2,Ikemefuna
"Tuesday Trials 143 SSBU Winners R2 - ShepDog (Cloud, Wolf) vs Klutz (Kirby)",Ultimate,ShepDog,Klutz
Tuesday Trials 143 SSBU Winners R2 - TheMikeDrop (Ridley) vs QuikyCrisp (Terry),Ultimate,TheMikeDrop,QuikyCrisp
Tuesday Trials 143 SSBU Winners R3 - Klutz (Kirby) vs Arvand! (Terry),Ultimate,Klutz,Arvand!
Tuesday Trials 143 SSBU Winners R3 - XYK (Samus) vs Dandoo (Pikachu),Ultimate,XYK,Dandoo
"Tuesday Trials 144 GGST Grand Final - Eun (May, A.B.A) vs Mangocopter (Potemkin)",Guilty Gear: Strive,Noel,Mangocopter
Tuesday Trials 144 GGST Losers Final - WiseMysticTree (Millia) vs Mangocopter (Potemkin),Guilty Gear: Strive,WiseMysticTree,Mangocopter
Tuesday Trials 144 GGST Losers Quarters - WiseMysticTree (Millia) vs Dandy Jandy (Slayer),Guilty Gear: Strive,WiseMysticTree,Meaty Behemy
Tuesday Trials 144 GGST Losers Quarters - jaqworld (Leo) vs mooni (Bridget),Guilty Gear: Strive,jaqworld,mooni
"Tuesday Trials 144 GGST Losers Semis - WiseMysticTree (Millia) vs mooni (Sol, Bridget)",Guilty Gear: Strive,WiseMysticTree,mooni
Tuesday Trials 144 GGST Winners Final - Eun (A.B.A) vs Mangocopter (Potemkin),Guilty Gear: Strive,Noel,Mangocopter
Tuesday Trials 144 GGST Winners Semis - WiseMysticTree (Millia) vs Mangocopter (Potemkin),Guilty Gear: Strive,WiseMysticTree,Mangocopter
Tuesday Trials 144 GGST Winners Semis - jaqworld (Leo) vs Eun (A.B.A),Guilty Gear: Strive,jaqworld,Noel
Tuesday Trials 144 SF6 Grand Final - Mangocopter (Ryu) vs GalaxyBrAn (Blanka),Street Fighter 6,Mangocopter,GalaxyBrAn
Tuesday Trials 144 SF6 Losers Final - Farm3r (E. Honda) vs GalaxyBrAn (Blanka),Street Fighter 6,Farm3r,GalaxyBrAn
Tuesday Trials 144 SF6 Losers Semis - Joe_Yeet (M. Bison) vs GalaxyBrAn (Blanka),Street Fighter 6,Joe_Yeet,GalaxyBrAn
Tuesday Trials 144 SF6 Winners Final - Mangocopter (Ryu) vs Farm3r (E. Honda),Street Fighter 6,Mangocopter,Farm3r
Tuesday Trials 144 SSBU Winners R2 - DLV (Daisy) vs fourside (Bowser Jr.),Ultimate,DLV,fourside
"Tuesday Trials 144 SSBU Winners R2 - Dandoo (Lucina, Pikachu) vs QuikyCrisp (Terry)",Ultimate,Dandoo,QuikyCrisp
Tuesday Trials 144 SSBU Winners R2 - RandoR (Min Min) vs VictoryStar (Terry),Ultimate,RandoR,VictoryStar
"Tuesday Trials 144 SSBU Winners R3 - Apparition (Palutena) vs TheMikeDrop (Byleth, Ridley)",Ultimate,Apparition,TheMikeDrop
Tuesday Trials 144 SSBU Winners R3 - Cornball (Sora) vs ToastedArt (Donkey Kong),Ultimate,Cornball,ToastedArt
Tuesday Trials 144 SSBU Winners R3 - Lombardi (Falco) vs HamirTime (Ness),Ultimate,Lombardi,HamirTime
Tuesday Trials 145 GGST Grand Final - Eun (A.B.A) vs Mangocopter (Potemkin),Guilty Gear: Strive,Noel,Mangocopter
Tuesday Trials 145 GGST Losers Final - Dandy Jandy (Goldlewis) vs Mangocopter (Potemkin),Guilty Gear: Strive,Meaty Behemy,Mangocopter
Tuesday Trials 145 GGST Losers Quarters - jaqworld (Leo) vs Tomsta (Axl),Guilty Gear: Strive,jaqworld,Tomsta
"Tuesday Trials 145 GGST Losers Quarters - mooni (Sol, Bridget) vs Dandy Jandy (Slayer)",Guilty Gear: Strive,mooni,Meaty Behemy
Tuesday Trials 145 GGST Losers R4 - yeahokpal (Millia) vs Tomsta (Axl),Guilty Gear: Strive,yeahokpal,Tomsta
Tuesday Trials 145 GGST Losers Semis - Dandy Jandy (Goldlewis) vs Tomsta (Axl),Guilty Gear: Strive,Meaty Behemy,Tomsta
Tuesday Trials 145 GGST Winners Final - Eun (A.B.A) vs Mangocopter (Potemkin),Guilty Gear: Strive,Noel,Mangocopter
"Tuesday Trials 145 GGST Winners Quarters - jaqworld (Leo) vs Yemma (Happy Chaos, Slayer)",Guilty Gear: Strive,jaqworld,Yemma
"Tuesday Trials 145 GGST Winners Semis - Eun (A.B.A) vs Dandy Jandy (Slayer, Goldlewis)",Guilty Gear: Strive,Noel,Meaty Behemy
Tuesday Trials 145 GGST Winners Semis - jaqworld (Leo) vs Mangocopter (Potemkin),Guilty Gear: Strive,jaqworld,Mangocopter
Tuesday Trials 145 SF6 Grand Final - Mangocopter (Ryu) vs GalaxyBrAn (Blanka),Street Fighter 6,Mangocopter,GalaxyBrAn
Tuesday Trials 145 SF6 Losers Final - Joe_Yeet (Marisa) vs GalaxyBrAn (Blanka),Street Fighter 6,Joe_Yeet,GalaxyBrAn
Tuesday Trials 145 SF6 Losers Semis - Joe_Yeet (Marisa) vs nekro (A.K.I.),Street Fighter 6,Joe_Yeet,nekro
Tuesday Trials 145 SF6 Winners Final - Mangocopter (Ryu) vs GalaxyBrAn (Blanka),Street Fighter 6,Mangocopter,GalaxyBrAn
Tuesday Trials 145 SSBU Winners R1 - whiskey (Roy) vs KMG (Samus),Ultimate,whiskey,KMG
"Tuesday Trials 145 SSBU Winners R2 - Ati (Incineroar, Fox) vs Mr Fish (Min Min)",Ultimate,Ati,Mr. Fish
Tuesday Trials 145 SSBU Winners R2 - fourside (Bowser Jr.) vs ShepDog (Cloud),Ultimate,fourside,ShepDog
Tuesday Trials 145 SSBU Winners R3 - Lombardi (Falco) vs 2 (Sheik),Ultimate,Lombardi,2
Tuesday Trials 146 GGST Grand Final - Mangocopter (Potemkin) vs Eun (A.B.A),Guilty Gear: Strive,Mangocopter,Noel
Tuesday Trials 146 GGST Losers Final - Mangocopter (Potemkin) vs mooni (Bridget),Guilty Gear: Strive,Mangocopter,mooni
Tuesday Trials 146 GGST Losers Quarters - jaqworld (Leo) vs mooni (Bridget),Guilty Gear: Strive,jaqworld,mooni
Tuesday Trials 146 GGST Losers R6 - WiseMysticTree (Millia) vs Potemkin Guy (Potemkin),Guilty Gear: Strive,WiseMysticTree,Potemkin Guy
Tuesday Trials 146 GGST Losers Semis - Kibotsu (Axl) vs mooni (Bridget),Guilty Gear: Strive,Kibotsu,mooni
Tuesday Trials 146 GGST Winners Final - Eun (A.B.A) vs Mangocopter (Potemkin),Guilty Gear: Strive,Noel,Mangocopter
Tuesday Trials 146 GGST Winners Quarters - Yemma (Slayer) vs Kibotsu (Axl),Guilty Gear: Strive,Yemma,Kibotsu
Tuesday Trials 146 GGST Winners Quarters - mooni (Bridget) vs WiseMysticTree (Millia),Guilty Gear: Strive,mooni,WiseMysticTree
Tuesday Trials 146 GGST Winners Semis - Eun (A.B.A) vs Kibotsu (Axl),Guilty Gear: Strive,Noel,Kibotsu
Tuesday Trials 146 GGST Winners Semis - mooni (Bridget) vs Mangocopter (Potemkin),Guilty Gear: Strive,mooni,Mangocopter
Tuesday Trials 146 SF6 Grand Final - GalaxyBrAn (Blanka) vs Mangocopter (Ryu),Street Fighter 6,GalaxyBrAn,Mangocopter
Tuesday Trials 146 SF6 Losers Final - Mag3r (Zangief) vs Mangocopter (Ryu),Street Fighter 6,Mag3r,Mangocopter
Tuesday Trials 146 SF6 Losers Semis - Ichi (Chun-Li) vs Mangocopter (Ryu),Street Fighter 6,Ichi,Mangocopter
Tuesday Trials 146 SF6 Winners Final - Mag3r (Zangief) vs GalaxyBrAn (Blanka),Street Fighter 6,Mag3r,GalaxyBrAn
"Tuesday Trials 146 SSBU Winners R1 - QuikyCrisp (Terry) vs Doc (Dr. Mario, Fox)",Ultimate,QuikyCrisp,Doc
Tuesday Trials 146 SSBU Winners R1 - Seiyu (Captain Falcon) vs DerpBattles (Yoshi),Ultimate,Seiyu,DerpBattles
Tuesday Trials 146 SSBU Winners R1 - Weegee (Mii Brawler) vs Sanity (Fox),Ultimate,Weegee,Sanity
Tuesday Trials 146 SSBU Winners R2 - 2 (Sheik) vs ToastedArt (Donkey Kong),Ultimate,2,ToastedArt
Tuesday Trials 146 SSBU Winners R2 - Ikemefuna (Ganondorf) vs Cornball (Sora),Ultimate,Ikemefuna,Cornball
Tuesday Trials 147 GGST Grand Final - Yemma (Happy Chaos) vs Eun (A.B.A),Guilty Gear: Strive,Yemma,Noel
Tuesday Trials 147 GGST Losers Final - Mangocopter (Potemkin) vs Eun (A.B.A),Guilty Gear: Strive,Mangocopter,Noel
Tuesday Trials 147 GGST Losers Quarters - Eun (A.B.A) vs mooni (Bridget),Guilty Gear: Strive,Noel,mooni
Tuesday Trials 147 GGST Losers Quarters - Tomsta (Axl) vs Naiya55 (Potemkin),Guilty Gear: Strive,Tomsta,Naiya55
Tuesday Trials 147 GGST Losers Semis - Tomsta (Axl) vs Eun (A.B.A),Guilty Gear: Strive,Tomsta,Noel
Tuesday Trials 147 GGST Winners Final - Mangocopter (Potemkin) vs Yemma (Happy Chaos),Guilty Gear: Strive,Mangocopter,Yemma
Tuesday Trials 147 GGST Winners Semis - Mangocopter (Potemkin) vs mooni (Bridget),Guilty Gear: Strive,Mangocopter,mooni
Tuesday Trials 147 GGST Winners Semis - Tomsta (Axl) vs Yemma (Happy Chaos),Guilty Gear: Strive,Tomsta,Yemma
Tuesday Trials 147 SF6 Grand Final - Joe_Yeet (Marisa) vs GalaxyBrAn (Blanka),Street Fighter 6,Joe_Yeet,GalaxyBrAn
Tuesday Trials 147 SF6 Losers Final - Joe_Yeet (Marisa) vs DonShark (Chun-Li),Street Fighter 6,Joe_Yeet,DonShark
Tuesday Trials 147 SF6 Losers Semis - Mangocopter (Ryu) vs DonShark (Chun-Li),Street Fighter 6,Mangocopter,DonShark
Tuesday Trials 147 SF6 Winners Final - Joe_Yeet (Marisa) vs GalaxyBrAn (Blanka),Street Fighter 6,Joe_Yeet,GalaxyBrAn
"Tuesday Trials 147 SSBU Winners R1 - LowdownMonty (Isabelle) vs Totsugeki! (Incineroar, Roy)",Ultimate,LowdownMonty,Totsugeki!
Tuesday Trials 147 SSBU Winners R1 - ThePancakeMan (Donkey Kong) vs HamirTime (Ness),Ultimate,ThePancakeMan,HamirTime
Tuesday Trials 147 SSBU Winners R2 - Klutz (Kirby) vs Cornball (Sora),Ultimate,Klutz,Cornball
Tuesday Trials 147 SSBU Winners R2 - Slate (Fox) vs Arvand! (Terry),Ultimate,Slate,Arvand!
Tuesday Trials 147 SSBU Winners R2 - fourside (Bowser Jr.) vs ToastedArt (Donkey Kong),Ultimate,fourside,ToastedArt
Tuesday Trials 147 SSBU Winners R3 - Squiggles (Wolf) vs Winter (Chrom),Ultimate,Squiggles,Winter
Tuesday Trials 148 GGST Grand Final - WiseMysticTree (Millia) vs Eun (A.B.A),Guilty Gear: Strive,WiseMysticTree,Noel
Tuesday Trials 148 GGST Losers Final - WiseMysticTree (Millia) vs Yemma (Happy Chaos),Guilty Gear: Strive,WiseMysticTree,Yemma
Tuesday Trials 148 GGST Losers Quarters - WiseMysticTree (Millia) vs Mangocopter (Potemkin),Guilty Gear: Strive,WiseMysticTree,Mangocopter
Tuesday Trials 148 GGST Losers R6 - WiseMysticTree (Millia) vs SlabOfBeef (Anji),Guilty Gear: Strive,WiseMysticTree,SlabofBeef
Tuesday Trials 148 GGST Losers Semis - WiseMysticTree (Millia) vs mooni (Bridget),Guilty Gear: Strive,WiseMysticTree,mooni
Tuesday Trials 148 GGST Winners Final - Eun (A.B.A) vs Yemma (Happy Chaos),Guilty Gear: Strive,Noel,Yemma
Tuesday Trials 148 GGST Winners Quarters - Mangocopter (Potemkin) vs NeroGX (Chipp),Guilty Gear: Strive,Mangocopter,NeroGX
Tuesday Trials 148 GGST Winners Quarters - SlabOfBeef (Anji) vs Eun (A.B.A),Guilty Gear: Strive,SlabofBeef,Noel
"Tuesday Trials 148 GGST Winners Quarters - Yemma (Happy Chaos) vs Dandy Jandy (Goldlewis, Slayer)",Guilty Gear: Strive,Yemma,Meaty Behemy
Tuesday Trials 148 GGST Winners Quarters - mooni (Bridget) vs WiseMysticTree (Millia),Guilty Gear: Strive,mooni,WiseMysticTree
Tuesday Trials 148 GGST Winners Semis - Eun (A.B.A) vs mooni (Bridget),Guilty Gear: Strive,Noel,mooni
Tuesday Trials 148 GGST Winners Semis - Mangocopter (Potemkin) vs Yemma (Happy Chaos),Guilty Gear: Strive,Mangocopter,Yemma
Tuesday Trials 148 SF6 Grand Final - Mangocopter (Ryu) vs GalaxyBrAn (Blanka),Street Fighter 6,Mangocopter,GalaxyBrAn
Tuesday Trials 148 SF6 Losers Final - Ichi (Chun-Li) vs GalaxyBrAn (Blanka),Street Fighter 6,Ichi,GalaxyBrAn
Tuesday Trials 148 SF6 Losers Semis - Meatcrab (Akuma) vs GalaxyBrAn (Blanka),Street Fighter 6,Meatcrab,GalaxyBrAn
Tuesday Trials 148 SF6 Winners Final - Mangocopter (Ryu) vs Ichi (Chun-Li),Street Fighter 6,Mangocopter,Ichi
"Tuesday Trials 148 SSBU Winners R1 - Ikemefuna (Richter, Cloud) vs Jiggie Smalls (Palutena)",Ultimate,Ikemefuna,Jiggie Smalls
Tuesday Trials 148 SSBU Winners R2 - Mr Fish (Min Min) vs Arvand! (Terry),Ultimate,Mr. Fish,Arvand!
Tuesday Trials 148 SSBU Winners R3 - El Scorcho (Snake) vs Arvand! (Terry),Ultimate,El Scorcho,Arvand!
Tuesday Trials 148 SSBU Winners R3 - Schmlorp (Lucas) vs Rob Gucci (Snake),Ultimate,Schmlorp,Rob Gucci
Tuesday Trials 148 SSBU Winners R3 - Tenant (R.O.B.) vs Nitrox (Ness),Ultimate,Tenant,Nitrox
Tuesday Trials 149 GGST Grand Final - mooni (Bridget) vs Eun (A.B.A),Guilty Gear: Strive,mooni,Noel
Tuesday Trials 149 GGST Losers Final - mooni (Bridget) vs jaqworld (Leo),Guilty Gear: Strive,mooni,jaqworld
Tuesday Trials 149 GGST Losers Quarters - Yemma (Happy Chaos) vs Dandy Jandy (Slayer),Guilty Gear: Strive,Yemma,Meaty Behemy
Tuesday Trials 149 GGST Losers R6 - SlabOfBeef (Anji) vs Yemma (Happy Chaos),Guilty Gear: Strive,SlabofBeef,Yemma
Tuesday Trials 149 GGST Losers R6 - mooni (Bridget) vs R Squared (I-No),Guilty Gear: Strive,mooni,R Squared
Tuesday Trials 149 GGST Losers Semis - Yemma (Happy Chaos) vs mooni (Bridget),Guilty Gear: Strive,Yemma,mooni
Tuesday Trials 149 GGST Winners Final - Eun (A.B.A) vs jaqworld (Leo),Guilty Gear: Strive,Noel,jaqworld
Tuesday Trials 149 GGST Winners Quarters - Eun (A.B.A) vs ThereGoesMySanity (May),Guilty Gear: Strive,Noel,ThereGoesMySanity
Tuesday Trials 149 GGST Winners Quarters - jaqworld (Leo) vs Yemma (Happy Chaos),Guilty Gear: Strive,jaqworld,Yemma
Tuesday Trials 149 GGST Winners Semis - Eun (A.B.A) vs Dandy Jandy (Slayer),Guilty Gear: Strive,Noel,Meaty Behemy
Tuesday Trials 149 GGST Winners Semis - jaqworld (Leo) vs Mangocopter (Potemkin),Guilty Gear: Strive,jaqworld,Mangocopter
Tuesday Trials 149 SF6 Grand Final - Mangocopter (Ryu) vs DonShark (Chun-Li),Street Fighter 6,Mangocopter,DonShark
Tuesday Trials 149 SF6 Losers Final - Mangocopter (Ryu) vs Warmachine (Dee Jay),Street Fighter 6,Mangocopter,Warmachine
Tuesday Trials 149 SF6 Losers Semis - Mangocopter (Ryu) vs Ichi (Chun-Li),Street Fighter 6,Mangocopter,Ichi
Tuesday Trials 149 SF6 Winners Final - Warmachine (Dee Jay) vs DonShark (Chun-Li),Street Fighter 6,Warmachine,DonShark
Tuesday Trials 149 SSBU Winners R1 - Pdog (Incineroar) vs Suno (Roy),Ultimate,Pdog,Suno
Tuesday Trials 149 SSBU Winners R1 - dan4th (Kirby) vs The_Real_Kiven (Kazuya),Ultimate,dan4th,The_Real_Kiven
Tuesday Trials 149 SSBU Winners R2 - HamirTime (Ness) vs Ikemefuna (Ganondorf),Ultimate,HamirTime,Ikemefuna
Tuesday Trials 149 SSBU Winners R3 - Apparition (Palutena) vs Nitrox (Ness),Ultimate,Apparition,Nitrox
Tuesday Trials 149 SSBU Winners R3 - Dr. Kirb (Falco) vs Lunar_ (Steve),Ultimate,Dr. Kirb,Lunar_
Tuesday Trials 149 SSBU Winners R3 - xane (Mario) vs Schmlorp (Lucas),Ultimate,xane,Schmlorp
Tuesday Trials 150 GGST Grand Final - Mangocopter (Potemkin) vs Eun (A.B.A),Guilty Gear: Strive,Mangocopter,Noel
Tuesday Trials 150 GGST Losers Final - mooni (Bridget) vs Eun (A.B.A),Guilty Gear: Strive,mooni,Noel
Tuesday Trials 150 GGST Losers Quarters - WiseMysticTree (Millia) vs ThereGoesMySanity (May),Guilty Gear: Strive,WiseMysticTree,ThereGoesMySanity
Tuesday Trials 150 GGST Losers Quarters - mooni (Bridget) vs Dandy Jandy (Slayer),Guilty Gear: Strive,mooni,Meaty Behemy
Tuesday Trials 150 GGST Losers R5 - SlabOfBeef (Anji) vs Dandy Jandy (Slayer),Guilty Gear: Strive,SlabofBeef,Meaty Behemy
"Tuesday Trials 150 GGST Losers R5 - jaqworld (Leo, Sin) vs ThereGoesMySanity (May)",Guilty Gear: Strive,jaqworld,ThereGoesMySanity
Tuesday Trials 150 GGST Losers Semis - mooni (Bridget) vs WiseMysticTree (Millia),Guilty Gear: Strive,mooni,WiseMysticTree
Tuesday Trials 150 GGST Winners Final - Mangocopter (Potemkin) vs Eun (Ky),Guilty Gear: Strive,Mangocopter,Noel
Tuesday Trials 150 GGST Winners Semis - Mangocopter (Potemkin) vs WiseMysticTree (Millia),Guilty Gear: Strive,Mangocopter,WiseMysticTree
Tuesday Trials 150 GGST Winners Semis - mooni (Sol) vs Eun (Ky),Guilty Gear: Strive,mooni,Noel
"Tuesday Trials 150 SF6 Grand Final - Joe_Yeet (Marisa, Ken) vs GalaxyBrAn (Blanka)",Street Fighter 6,Joe_Yeet,GalaxyBrAn
Tuesday Trials 150 SF6 Losers Final - Joe_Yeet (Marisa) vs Ichi (Chun-Li),Street Fighter 6,Joe_Yeet,Ichi
Tuesday Trials 150 SF6 Losers Semis - Joe_Yeet (Marisa) vs DonShark (Chun-Li),Street Fighter 6,Joe_Yeet,DonShark
Tuesday Trials 150 SF6 Winners Final - Ichi (Chun-Li) vs GalaxyBrAn (Blanka),Street Fighter 6,Ichi,GalaxyBrAn
"Tuesday Trials 150 SSBU Winners R1 - Diff. EQ (Lucina, Incineroar) vs VAEN (Falco, Mewtwo)",Ultimate,Diff. EQ,VAEN
Tuesday Trials 150 SSBU Winners R1 - droon (Mii Brawler) vs DerpBattles (Yoshi),Ultimate,droon,DerpBattles
Tuesday Trials 150 SSBU Winners R2 - E1pheltG0d69 (Corrin) vs Dandoo (Pikachu),Ultimate,Ikemefuna,Dandoo
Tuesday Trials 150 SSBU Winners R3 - Apparition (Palutena) vs fourside (Bowser Jr.),Ultimate,Apparition,fourside
Tuesday Trials 150 SSBU Winners R3 - Schmlorp (Lucas) vs Lombardi (Falco),Ultimate,Schmlorp,Lombardi
Tuesday Trials 152 GGST Grand Final - WiseMysticTree (Millia) vs Eun (A.B.A),Guilty Gear: Strive,WiseMysticTree,Noel
Tuesday Trials 152 GGST Losers Final - WiseMysticTree (Millia) vs Dandy Jandy (Goldlewis),Guilty Gear: Strive,WiseMysticTree,Meaty Behemy
Tuesday Trials 152 GGST Losers Quarters - Mangocopter (Potemkin) vs NeroGX (Chipp),Guilty Gear: Strive,Mangocopter,NeroGX
"Tuesday Trials 152 GGST Losers Quarters - Zeal (Slayer) vs Dandy Jandy (Slayer, Goldlewis)",Guilty Gear: Strive,Zeal,Meaty Behemy
Tuesday Trials 152 GGST Losers R5 - NeroGX (Chipp) vs TimeGear (Slayer),Guilty Gear: Strive,NeroGX,TimeGear
Tuesday Trials 152 GGST Losers R5 - Zeal (Slayer) vs ThereGoesMySanity (Sol),Guilty Gear: Strive,Zeal,ThereGoesMySanity
Tuesday Trials 152 GGST Losers Semis - Mangocopter (Potemkin) vs Dandy Jandy (Goldlewis),Guilty Gear: Strive,Mangocopter,Meaty Behemy
Tuesday Trials 152 GGST Winners Final - WiseMysticTree (Millia) vs Eun (A.B.A),Guilty Gear: Strive,WiseMysticTree,Noel
Tuesday Trials 152 GGST Winners Quarters - Eun (Bedman?) vs NeroGX (Chipp),Guilty Gear: Strive,Noel,NeroGX
Tuesday Trials 152 GGST Winners Quarters - WiseMysticTree (Millia) vs ThereGoesMySanity (May),Guilty Gear: Strive,WiseMysticTree,ThereGoesMySanity
Tuesday Trials 152 GGST Winners Semis - WiseMysticTree (Millia) vs Mangocopter (Potemkin),Guilty Gear: Strive,WiseMysticTree,Mangocopter
Tuesday Trials 152 SF6 Grand Final - Mangocopter (Ryu) vs DonShark (Chun-Li),Street Fighter 6,Mangocopter,DonShark
Tuesday Trials 152 SF6 Losers Final - Ichi (Chun-Li) vs DonShark (Chun-Li),Street Fighter 6,Ichi,DonShark
Tuesday Trials 152 SF6 Losers Semis - Joe_Yeet (Ed) vs DonShark (Chun-Li),Street Fighter 6,Joe_Yeet,DonShark
Tuesday Trials 152 SF6 Winners Final - Mangocopter (Ryu) vs Ichi (Chun-Li),Street Fighter 6,Mangocopter,Ichi
Tuesday Trials 152 SSBU Winners R1 - HamirTime (Ness) vs Ms. Leading (Samus),Ultimate,HamirTime,Ms. Leading
Tuesday Trials 152 SSBU Winners R1 - PARAGON (Diddy Kong) vs Martalis (Piranha Plant),Ultimate,PARAGON,Martalis
Tuesday Trials 152 SSBU Winners R2 - Weegee (Mii Brawler) vs Apparition (Palutena),Ultimate,Weegee,Apparition
Tuesday Trials 152 SSBU Winners R3 - Ikemefuna (Ganondorf) vs Dr. Kirb (Falco),Ultimate,Ikemefuna,Dr. Kirb
Tuesday Trials 152 SSBU Winners R3 - Jcm (Robin) vs DaveBot (Pyra/Mythra),Ultimate,Jcm,DaveBot
"Tuesday Trials 152 SSBU Winners R3 - Rob Gucci (Snake) vs Dandoo (Pokémon Trainer, Lucina)",Ultimate,Rob Gucci,Dandoo
Tuesday Trials 153 GGST Grand Final - mooni (Bridget) vs Eun (Ky),Guilty Gear: Strive,mooni,Noel
Tuesday Trials 153 GGST Losers Final - mooni (Bridget) vs jaqworld (Leo),Guilty Gear: Strive,mooni,jaqworld
Tuesday Trials 153 GGST Losers Quarters - Zeal (Slayer) vs Yemma (Giovanna),Guilty Gear: Strive,Zeal,Yemma
"Tuesday Trials 153 GGST Losers Quarters - mooni (Bridget) vs MoonroseSoda (A.B.A, Elphelt)",Guilty Gear: Strive,mooni,MoonroseSoda
"Tuesday Trials 153 GGST Losers R5 - Zeal (Slayer) vs Dandy Jandy (Goldlewis, Slayer)",Guilty Gear: Strive,Zeal,Meaty Behemy
Tuesday Trials 153 GGST Losers R5 - mooni (Bridget) vs ThereGoesMySanity (May),Guilty Gear: Strive,mooni,ThereGoesMySanity
Tuesday Trials 153 GGST Losers Semis - mooni (Bridget) vs Zeal (Slayer),Guilty Gear: Strive,mooni,Zeal
Tuesday Trials 153 GGST Winners Final - jaqworld (Axl) vs Eun (Ky),Guilty Gear: Strive,jaqworld,Noel
"Tuesday Trials 153 GGST Winners Semis - Hollowheart (Ky) vs Yemma (Giovanna, Slayer)",Guilty Gear: Strive,Noel,Yemma
Tuesday Trials 153 GGST Winners Semis - jaqworld (Leo) vs MoonroseSoda (A.B.A),Guilty Gear: Strive,jaqworld,MoonroseSoda
Tuesday Trials 153 SF6 Grand Final - GalaxyBrAn (Blanka) vs Ichi (Chun-Li),Street Fighter 6,GalaxyBrAn,Ichi
Tuesday Trials 153 SF6 Losers Final - Mag3r (Zangief) vs Ichi (Chun-Li),Street Fighter 6,Mag3r,Ichi
Tuesday Trials 153 SF6 Losers Quarters - Mag3r (Zangief) vs jmgn (Akuma),Street Fighter 6,Mag3r,jmgn
Tuesday Trials 153 SF6 Losers Semis - Mag3r (Zangief) vs Fromundaman (A.K.I.),Street Fighter 6,Mag3r,Fromundaman
Tuesday Trials 153 SF6 Winners Final - Ichi (Chun-Li) vs GalaxyBrAn (Blanka),Street Fighter 6,Ichi,GalaxyBrAn
Tuesday Trials 153 SSBU Winners R1 - Carrot (Snake) vs DerpBattles (Yoshi),Ultimate,Carrot,DerpBattles
Tuesday Trials 153 SSBU Winners R1 - PARAGON (Diddy Kong) vs Marucho (Cloud),Ultimate,PARAGON,Marucho
Tuesday Trials 153 SSBU Winners R1 - ThePancakeMan (Donkey Kong) vs blaahdjslh (Mewtwo),Ultimate,ThePancakeMan,blaahdjslh
Tuesday Trials 153 SSBU Winners R2 - 3DS (Ganondorf) vs Quaggles (Bowser),Ultimate,3DS,Quaggles
Tuesday Trials 153 SSBU Winners R3 - Jcm (Robin) vs Schmlorp (Lucas),Ultimate,Jcm,Schmlorp
Tuesday Trials 154 GGST Grand Final - WiseMysticTree (Millia) vs Noel Black (A.B.A),Guilty Gear: Strive,WiseMysticTree,Noel
"Tuesday Trials 154 GGST Losers Final - WiseMysticTree (Millia) vs ThereGoesMySanity (May, Sol)",Guilty Gear: Strive,WiseMysticTree,ThereGoesMySanity
Tuesday Trials 154 GGST Losers Quarters - WiseMysticTree (Millia) vs Yemma (Giovanna),Guilty Gear: Strive,WiseMysticTree,Yemma
Tuesday Trials 154 GGST Losers Quarters - Zeal (Slayer) vs TimeGear (Slayer),Guilty Gear: Strive,Zeal,TimeGear
Tuesday Trials 154 GGST Losers R4 - WiseMysticTree (Millia) vs Mangocopter (Ky),Guilty Gear: Strive,WiseMysticTree,Mangocopter
Tuesday Trials 154 GGST Losers R4 - Zeal (Slayer) vs TaishouNara (Anji),Guilty Gear: Strive,Zeal,TaishouNara
Tuesday Trials 154 GGST Losers Semis - WiseMysticTree (Millia) vs Zeal (Slayer),Guilty Gear: Strive,WiseMysticTree,Zeal
Tuesday Trials 154 GGST Winners Final - Noel Black (A.B.A) vs ThereGoesMySanity (May),Guilty Gear: Strive,Noel,ThereGoesMySanity
Tuesday Trials 154 GGST Winners Semis - Noel Black (A.B.A) vs Yemma (Giovanna),Guilty Gear: Strive,Noel,Yemma
Tuesday Trials 154 GGST Winners Semis - ThereGoesMySanity (Sol) vs TimeGear (Slayer),Guilty Gear: Strive,ThereGoesMySanity,TimeGear
Tuesday Trials 154 SF6 Grand Final - GalaxyBrAn (Blanka) vs Mangocopter (Ryu),Street Fighter 6,GalaxyBrAn,Mangocopter
